month,day,hour,temp,kW
5,18,22,72.5,92.7975
5,18,23,71.55,89.79
5,18,24,71.1,90.125
5,19,1,71.1,90.7025
5,19,2,72,91.1375
5,19,3,71.1,91.2325
5,19,4,72,90.5475
5,19,5,72,90.3325
5,19,6,70,89.715
5,19,7,71.1,89.5625
5,19,8,75,110.6625
5,19,9,75,135.89
5,19,10,78.1,137.315
5,19,11,84,138.1875
5,19,12,89.1,136.475
5,19,13,89.1,137.15
5,19,14,91,138.5275
5,19,15,90,138.8325
5,19,16,89.1,138.73
5,19,17,88,138.545
5,19,18,87.1,137.42
5,19,19,86.07,135.115
5,19,20,81.67,102.67
5,19,21,75.9,93.7975
5,19,22,73.9,92.2675
5,19,23,75.9,90.43
5,19,24,73.9,90.05
5,20,1,73,89.645
5,20,2,72,90.38
5,20,3,71.1,90.5625
5,20,4,71.1,90.165
5,20,5,71.1,89.04
5,20,6,72,88.74
5,20,7,72,88.47
5,20,8,71.1,108.6425
5,20,9,71.1,128.995
5,20,10,70,126.555
5,20,11,70.73,127.03
5,20,12,69.1,127.0475
5,20,13,70,127.57
5,20,14,69.55,127.025
5,20,15,70,125.365
5,20,16,70,93.515
5,20,17,70,91.9025
5,20,18,69.1,90.4
5,20,19,68,89.3475
5,20,20,66.9,88.375
5,20,21,66,88.6125
5,20,22,64.9,91.0975
5,20,23,64,90.435
5,20,24,62.1,89.8875
5,21,1,61,88.4775
5,21,2,61,89.395
5,21,3,60.1,89.1875
5,21,4,60.1,86.8525
5,21,5,60.1,86.14
5,21,6,59,85.715
5,21,7,59,84.275
5,21,8,59,85.415
5,21,9,60.1,86.25
5,21,10,63,86.2125
5,21,11,63,86.1575
5,21,12,64,87.1925
5,21,13,66,86.9125
5,21,14,66,88.7775
5,21,15,66.9,89.48
5,21,16,68,89.1525
5,21,17,66.9,88.87
5,21,18,68,89.2325
5,21,19,66.9,88.8475
5,21,20,66.9,88.33
5,21,21,66,88.6675
5,21,22,64.9,88.9725
5,21,23,64.9,88.825
5,21,24,64,89.405
5,22,1,63.5,88.92
5,22,2,63,88.86
5,22,3,59,89.3375
5,22,4,58.63,89.6475
5,22,5,59,86.895
5,22,6,59,86.845
5,22,7,59,87.4875
5,22,8,59.83,102.7125
5,22,9,60.55,94.0225
5,22,10,61,95.435
5,22,11,62.55,96.45
5,22,12,63,97.0225
5,22,13,64.9,98.3275
5,22,14,66.45,133.835
5,22,15,68.55,102.4225
5,22,16,70,97.74
5,22,17,71.1,96.5025
5,22,18,70,95.42
5,22,19,71.1,91.8575
5,22,20,70,90.765
5,22,21,69.4,89.7025
5,22,22,68,91.48
5,22,23,66.9,90.32
5,22,24,66,90.04
5,23,1,64.9,89.5575
5,23,2,64.9,89.5475
5,23,3,64.45,88.265
5,23,4,63,88.905
5,23,5,61,90.0525
5,23,6,61,88.6575
5,23,7,63,88.9275
5,23,8,63,63.175
5,23,9,63,70.76
5,23,10,63,90.715
5,23,11,64.9,91.425
5,23,12,66.9,63.5125
5,23,13,66.45,60.0475
5,23,14,66.9,59.9675
5,23,15,66.9,88.5425
5,23,16,66.9,96.335
5,23,17,66.9,95.61
5,23,18,66,95.165
5,23,19,64,92.86
5,23,20,62.1,91.1
5,23,21,60.55,90.8825
5,23,22,60.1,90.5925
5,23,23,61,89.7925
5,23,24,61,89.6025
5,24,1,62.27,89.18
5,24,2,61,89.4425
5,24,3,60.1,88.4825
5,24,4,59,88.4375
5,24,5,59,87.9875
5,24,6,57.9,89.6425
5,24,7,57.9,82.045
5,24,8,59,52.3475
5,24,9,61,66.825
5,24,10,62.1,102.7525
5,24,11,63,97.42
5,24,12,64,97.7175
5,24,13,64.45,99.3725
5,24,14,64,99.7425
5,24,15,64,100.6325
5,24,16,64,101.0775
5,24,17,64,99.4225
5,24,18,64.9,96.3175
5,24,19,64.9,92.97
5,24,20,64.9,91.9125
5,24,21,63.67,91.0875
5,24,22,63,90.2025
5,24,23,62.1,89.485
5,24,24,59.28,88.4825
5,25,1,59,87.505
5,25,2,58.27,86.8225
5,25,3,57.9,86.025
5,25,4,57.9,85.79
5,25,5,57.9,85.105
5,25,6,57.9,84.91
5,25,7,58.73,80.6
5,25,8,59.88,55.4025
5,25,9,60.4,64.9025
5,25,10,61.55,67.81
5,25,11,63.95,70.2
5,25,12,66.23,101.23
5,25,13,70,89.1225
5,25,14,69.1,70.24
5,25,15,73,83.8175
5,25,16,73.9,97.65
5,25,17,73.67,98.1925
5,25,18,70.75,97.655
5,25,19,62.64,94.62
5,25,20,62.7,93.7225
5,25,21,62.1,92.1275
5,25,22,61,90.8525
5,25,23,61,90.6375
5,25,24,61,89.09
5,26,1,60.1,88.3525
5,26,2,59,88.9325
5,26,3,59,88.2875
5,26,4,57.9,88.08
5,26,5,60.1,87.8475
5,26,6,60.1,87.49
5,26,7,61,77.5525
5,26,8,64,51.8875
5,26,9,70,79.59
5,26,10,70,96.6
5,26,11,71.1,97.8425
5,26,12,71.1,113.125
5,26,13,75,99.5625
5,26,14,77,99.57
5,26,15,75.9,99.4975
5,26,16,75,97.4725
5,26,17,75,96.52
5,26,18,75,95.1525
5,26,19,75,94.1925
5,26,20,73,91.7775
5,26,21,70,89.9175
5,26,22,69.1,89.005
5,26,23,68,87.4525
5,26,24,66.9,86.755
5,27,1,63,86.0675
5,27,2,64,86.2225
5,27,3,64,85.545
5,27,4,63,85.185
5,27,5,62.1,85.275
5,27,6,62.1,85.74
5,27,7,63,84.9775
5,27,8,64.9,85.81
5,27,9,68,86.525
5,27,10,69.1,86.4625
5,27,11,71.1,87.01
5,27,12,71.1,87.87
5,27,13,73,88.8
5,27,14,72,90.5775
5,27,15,71.1,90.13
5,27,16,71.55,89.755
5,27,17,70,89.815
5,27,18,70,89.46
5,27,19,70,88.8325
5,27,20,69.1,88.4175
5,27,21,68,88.1375
5,27,22,68,88.1925
5,27,23,66.9,89.135
5,27,24,66,88.23
5,28,1,64.9,87.0925
5,28,2,64,86.595
5,28,3,64,86.865
5,28,4,63,86.3
5,28,5,62.1,85.93
5,28,6,62.1,85.9
5,28,7,63,85.96
5,28,8,64.9,85.205
5,28,9,68,85.85
5,28,10,71.1,86.4425
5,28,11,73.9,87.4675
5,28,12,73,87.565
5,28,13,71.1,86.8575
5,28,14,68,86.9575
5,28,15,66.9,88.03
5,28,16,68,86.525
5,28,17,68,87.0975
5,28,18,68,87.4025
5,28,19,68,86.73
5,28,20,68,86.43
5,28,21,66.9,86.73
5,28,22,66.9,86.8725
5,28,23,66.37,86.2875
5,28,24,66,85.7025
5,29,1,64.9,85.1875
5,29,2,64.9,85.5175
5,29,3,64.9,84.935
5,29,4,64.9,84.825
5,29,5,64.2,84.1025
5,29,6,64,84.5575
5,29,7,64,83.8575
5,29,8,64.23,84.145
5,29,9,65.45,84.595
5,29,10,66.3,85.1
5,29,11,69.27,85.725
5,29,12,73.9,86.455
5,29,13,76,88.595
5,29,14,79,88.52
5,29,15,81,89.6175
5,29,16,84,89.5225
5,29,17,82.9,89.2425
5,29,18,82,88.605
5,29,19,81,88.4425
5,29,20,79.1,87.4475
5,29,21,75.45,87.655
5,29,22,72,89.4375
5,29,23,71.1,89.7825
5,29,24,70,89.2925
5,30,1,69.1,88.275
5,30,2,68,88.29
5,30,3,66.9,86.52
5,30,4,66,85.4575
5,30,5,64.9,87.1375
5,30,6,63,86.9025
5,30,7,63,87.925
5,30,8,63,59.87
5,30,9,63,65.78
5,30,10,63.5,68.855
5,30,11,64,83.455
5,30,12,64.45,108.935
5,30,13,65.45,113.5225
5,30,14,66.9,82.66
5,30,15,68,83.8525
5,30,16,69.1,84.23
5,30,17,70,82.925
5,30,18,70.73,81.7475
5,30,19,69.55,78.475
5,30,20,69.1,76.17
5,30,21,68.83,75.55
5,30,22,67.82,76.055
5,30,23,67.21,74.7225
5,30,24,66.73,75.045
5,31,1,66.9,74.915
5,31,2,66.9,75.39
5,31,3,66.9,74.4575
5,31,4,66,74.3375
5,31,5,66,73.9425
5,31,6,66,74.3275
5,31,7,66,79.7975
5,31,8,68,110.95
5,31,9,69.1,124.1675
5,31,10,71.1,126.215
5,31,11,72,127.2825
5,31,12,73.9,97.55
5,31,13,77,101.0825
5,31,14,79,104.335
5,31,15,80.1,102.59
5,31,16,77,103.9
5,31,17,78.1,104.9875
5,31,18,76.45,101.9725
5,31,19,72.5,97.1125
5,31,20,69.1,94.6475
5,31,21,66.9,91.395
5,31,22,66.9,90.555
5,31,23,66,89.46
5,31,24,66.9,89.43
6,1,1,66,89.05
6,1,2,64,88.77
6,1,3,64,88.42
6,1,4,63,88.0875
6,1,5,63,88.0925
6,1,6,63,87.885
6,1,7,64,88.2725
6,1,8,68,63.705
6,1,9,73,61.5575
6,1,10,75,93.155
6,1,11,80.1,83.685
6,1,12,82,115.9175
6,1,13,82,99.69
6,1,14,82.9,102.6125
6,1,15,82,99.76
6,1,16,84,94.98
6,1,17,82,93.9575
6,1,18,82.9,92.9575
6,1,19,81,90.89
6,1,20,79,89.1125
6,1,21,77,87.78
6,1,22,73.9,86.1125
6,1,23,73,86.06
6,1,24,72,86.48
6,2,1,70,85.9875
6,2,2,69.1,85.6475
6,2,3,66.9,86.0525
6,2,4,64.9,85.5775
6,2,5,64,85.9975
6,2,6,62.1,86.4975
6,2,7,64,87.2425
6,2,8,68,50.5475
6,2,9,71.1,64.13
6,2,10,78.1,80.1425
6,2,11,80.1,137.81
6,2,12,80.8,132.4
6,2,13,80.8,131.7325
6,2,14,80.1,127.395
6,2,15,81,98.0775
6,2,16,82,94.14
6,2,17,82.9,93.4325
6,2,18,81,93.755
6,2,19,80.1,90.69
6,2,20,78.1,88.1675
6,2,21,75,88.0475
6,2,22,71.1,87.0325
6,2,23,71.1,85.7625
6,2,24,68,85.6325
6,3,1,68,86.4
6,3,2,64.9,86.2325
6,3,3,62.1,87.8
6,3,4,62.1,89.68
6,3,5,62.1,88.86
6,3,6,62.1,88.0225
6,3,7,64,88.7175
6,3,8,66.9,88.725
6,3,9,73,87.8125
6,3,10,77,87.69
6,3,11,80.1,88.1175
6,3,12,82,89.67
6,3,13,81,90.0475
6,3,14,81,89.8775
6,3,15,82.9,90.255
6,3,16,84.9,87.0525
6,3,17,84,86.3775
6,3,18,84,86.3675
6,3,19,82.9,86.13
6,3,20,75,85.69
6,3,21,72,85.7075
6,3,22,71.1,85.4775
6,3,23,69.1,86.4525
6,3,24,69.1,86.25
6,4,1,68,86.12
6,4,2,66.9,86.0325
6,4,3,64,85.7975
6,4,4,64.9,86.1625
6,4,5,63,87.7225
6,4,6,62.1,87.65
6,4,7,64.9,86.98
6,4,8,68,88.0175
6,4,9,70,88.26
6,4,10,73,87.7675
6,4,11,75.9,88.5725
6,4,12,79,87.47
6,4,13,82,87.2125
6,4,14,84,86.3025
6,4,15,86,86.2225
6,4,16,86,88.065
6,4,17,84.9,89.9575
6,4,18,84.9,88.115
6,4,19,84,87.2225
6,4,20,81,87.825
6,4,21,79,86.925
6,4,22,77,87.1175
6,4,23,75,87.1125
6,4,24,77,86.96
6,5,1,75.9,87.0475
6,5,2,75,86.7725
6,5,3,73.9,86.92
6,5,4,73,86.2325
6,5,5,72,85.77
6,5,6,72,86.2325
6,5,7,72,82.92
6,5,8,73,51.4675
6,5,9,73,90.355
6,5,10,73.9,112.375
6,5,11,73.9,107.085
6,5,12,75,117.255
6,5,13,75.9,110.04
6,5,14,75.9,111.2925
6,5,15,74.2,112.0075
6,5,16,73.9,109.3075
6,5,17,73.9,109.5725
6,5,18,73.9,107.7825
6,5,19,73,104.6925
6,5,20,73,102.0675
6,5,21,73,100.975
6,5,22,73,101.145
6,5,23,72,99.7375
6,5,24,70,99.9225
6,6,1,70,99.045
6,6,2,69.1,98.78
6,6,3,68,98.045
6,6,4,66.9,97.05
6,6,5,66.9,96.5875
6,6,6,66.9,95.0975
6,6,7,66.9,94.5525
6,6,8,69.1,95.17
6,6,9,71.1,98.74
6,6,10,72,101.535
6,6,11,75,102.3725
6,6,12,75.9,102.325
6,6,13,77,102.65
6,6,14,77,104.0675
6,6,15,75.9,104.36
6,6,16,75.9,103.62
6,6,17,75,98.6125
6,6,18,75.9,89.0275
6,6,19,75.9,78.4575
6,6,20,73.9,75.8425
6,6,21,71.1,73.615
6,6,22,70,72.8275
6,6,23,69.1,72.3225
6,6,24,68,72.7075
6,7,1,64.9,72.6825
6,7,2,64,72.245
6,7,3,63,73.4475
6,7,4,63,71.6475
6,7,5,63,71.74
6,7,6,63,72.405
6,7,7,62.8,79.0275
6,7,8,64.45,109.99
6,7,9,64.9,99.9675
6,7,10,64.9,102.8875
6,7,11,65.45,102.98
6,7,12,66.37,103.19
6,7,13,66.9,103.2025
6,7,14,66.9,104.0675
6,7,15,66.55,103.8725
6,7,16,66,103.6225
6,7,17,68,104.8375
6,7,18,66,104.4675
6,7,19,66,101.28
6,7,20,64.9,97.96
6,7,21,64,96.2975
6,7,22,63,94.2125
6,7,23,62.1,93.135
6,7,24,62.1,94.18
6,8,1,60.1,93.47
6,8,2,57.9,92.2575
6,8,3,57.9,90.495
6,8,4,57,90.47
6,8,5,57,92.4275
6,8,6,55.9,91.165
6,8,7,57.9,91.4625
6,8,8,62.1,94.49
6,8,9,64,98.3875
6,8,10,66,100.8225
6,8,11,66.9,102.9375
6,8,12,71.1,101.9975
6,8,13,71.1,102.135
6,8,14,73,103.7325
6,8,15,73.9,104.6025
6,8,16,75,104.16
6,8,17,74.45,103.7175
6,8,18,73.9,100.3775
6,8,19,73,97.7075
6,8,20,71.1,95.3225
6,8,21,69.1,94.885
6,8,22,66,93.7125
6,8,23,64,91.88
6,8,24,62.1,92.83
6,9,1,63,91.22
6,9,2,62.1,90.31
6,9,3,61,90.66
6,9,4,60.1,89.73
6,9,5,60.1,89.66
6,9,6,61,89.785
6,9,7,62.1,91.16
6,9,8,66.9,92.655
6,9,9,72,95.205
6,9,10,75,99.2
6,9,11,77,102.695
6,9,12,79,104.49
6,9,13,79,105.7
6,9,14,80.1,105.33
6,9,15,82,105.59
6,9,16,82.9,105.69
6,9,17,82,104.475
6,9,18,81,102.5975
6,9,19,81,131.5325
6,9,20,80.1,92.785
6,9,21,78.1,95.6875
6,9,22,75,94.7075
6,9,23,73,94.9575
6,9,24,71.1,93.6625
6,10,1,70,93.465
6,10,2,69.1,92.5525
6,10,3,69.1,92.9425
6,10,4,68,92.3925
6,10,5,64.9,91.62
6,10,6,66,91.6825
6,10,7,66.9,91.2475
6,10,8,69.1,92.315
6,10,9,72,93.7775
6,10,10,75,94.9925
6,10,11,79,95.805
6,10,12,82.9,96.7225
6,10,13,84.9,97.51
6,10,14,86,98.7075
6,10,15,86,99.155
6,10,16,86,100.285
6,10,17,86,99.9975
6,10,18,84.9,100.92
6,10,19,84.9,101.7175
6,10,20,82.9,101.6225
6,10,21,81,99.6875
6,10,22,78.1,98.56
6,10,23,77,98.7375
6,10,24,75,98.7675
6,11,1,75,98.3425
6,11,2,73,98.1525
6,11,3,73,97.77
6,11,4,73,97.8075
6,11,5,73,97.695
6,11,6,71.1,96.635
6,11,7,73,96.7525
6,11,8,75,97.2225
6,11,9,75.9,98.08
6,11,10,81,98.235
6,11,11,89.1,99.62
6,11,12,91,99.4275
6,11,13,91,99.3575
6,11,14,91,99.9575
6,11,15,91.9,100.2675
6,11,16,91.9,100.84
6,11,17,91.9,101.0025
6,11,18,90,101.5075
6,11,19,90,101.7575
6,11,20,86,102.3225
6,11,21,82.9,101.7475
6,11,22,81,101.12
6,11,23,80.1,100.975
6,11,24,78.1,101.5975
6,12,1,78.1,100.975
6,12,2,77,100.7675
6,12,3,75.9,100.985
6,12,4,75.9,99.7375
6,12,5,75.9,99.1975
6,12,6,73.9,99.03
6,12,7,75.9,99.4725
6,12,8,78.1,101.01
6,12,9,80.1,115.2375
6,12,10,84,139.7425
6,12,11,91,140.4525
6,12,12,91.9,140.4125
6,12,13,93,140.52
6,12,14,90,141.63
6,12,15,95,141.82
6,12,16,91.9,141.2125
6,12,17,91.9,119.9425
6,12,18,91,110.395
6,12,19,91,109.0525
6,12,20,88,107.05
6,12,21,82.9,106.16
6,12,22,82,105.295
6,12,23,80.1,105.175
6,12,24,79,105.9225
6,13,1,78.1,105.4575
6,13,2,78.1,104.4575
6,13,3,77,104.8025
6,13,4,77,103.23
6,13,5,75.9,103.5625
6,13,6,75,102.9525
6,13,7,75.9,102.87
6,13,8,78.1,105.6225
6,13,9,81,120.4825
6,13,10,84.9,142.7575
6,13,11,91,144.985
6,13,12,91.9,143.615
6,13,13,91,143.3025
6,13,14,93,143.455
6,13,15,93.9,142.6625
6,13,16,91.9,141.595
6,13,17,90,141.3175
6,13,18,90,123.9025
6,13,19,91,101.8075
6,13,20,89.1,101.03
6,13,21,88,99.775
6,13,22,86,99.5925
6,13,23,84,98.2475
6,13,24,81,98.54
6,14,1,81,97.505
6,14,2,80.1,95.965
6,14,3,79,95.15
6,14,4,80.1,94.58
6,14,5,79,94.0225
6,14,6,78.1,94.2425
6,14,7,79,94.9525
6,14,8,81,131.8225
6,14,9,82.9,137.8675
6,14,10,86,139.9425
6,14,11,88,140.7
6,14,12,89.1,142.0975
6,14,13,89.1,143.3375
6,14,14,89.1,145.825
6,14,15,89.1,144.4975
6,14,16,87.1,143.72
6,14,17,88,144.7375
6,14,18,86,123.925
6,14,19,86,114.545
6,14,20,83.9,112.44
6,14,21,81,108.1975
6,14,22,80.1,106.2925
6,14,23,78.1,105.41
6,14,24,75.9,106.78
6,19,1,84,108.98
6,19,2,82.9,107.36
6,19,3,82,106.6125
6,19,4,81,106.555
6,19,5,80.1,106.0725
6,19,6,80.1,105.955
6,19,7,80.1,106.9675
6,19,8,81,135.26
6,19,9,81,137.2175
6,19,10,82.9,139.76
6,19,11,82.9,142.095
6,19,12,86,143.0325
6,19,13,88,145.4925
6,19,14,88,145.7675
6,19,15,88,146.2675
6,19,16,76.7,146.3425
6,19,17,74.27,142.56
6,19,18,75.9,139.6525
6,19,19,75.9,136.7525
6,19,20,77,134.19
6,19,21,76.45,120.32
6,19,22,75,103.27
6,19,23,73.9,103.32
6,19,24,73.9,103.59
6,20,1,73.9,102.9225
6,20,2,72,102.755
6,20,3,72,102.2425
6,20,4,72,100.925
6,20,5,71.1,99.895
6,20,6,70,99.1575
6,20,7,71.1,100.4325
6,20,8,73.9,135.885
6,20,9,77,134.13
6,20,10,80.1,135.3175
6,20,11,82,132.3975
6,20,12,84,134.64
6,20,13,86,136.4825
6,20,14,84.9,137.29
6,20,15,87.1,137.635
6,20,16,87.1,135.3625
6,20,17,84.9,112.99
6,20,18,84,105.655
6,20,19,82.9,104.325
6,20,20,82,104.17
6,20,21,80.1,104.165
6,20,22,78.1,102.4475
6,20,23,77,101.77
6,20,24,77,102.1875
6,21,1,75,100.9025
6,21,2,75,99.99
6,21,3,73,99.7825
6,21,4,72,99.135
6,21,5,72,98.9725
6,21,6,71.1,98.165
6,21,7,72,99.875
6,21,8,73.9,102.3025
6,21,9,77,104.755
6,21,10,80.1,113.3175
6,21,11,82,142.36
6,21,12,84,140.35
6,21,13,86,139.9225
6,21,14,86,139.1575
6,21,15,89.1,137.2425
6,21,16,87.1,137.4475
6,21,17,86,138.0225
6,21,18,86,136.835
6,21,19,86,114.325
6,21,20,84.9,103.4
6,21,21,82.9,103.3325
6,21,22,82,103.87
6,21,23,81,102.4975
6,21,24,81,102.09
6,22,1,80.1,101.3225
6,22,2,79,100.9425
6,22,3,78.1,100.5825
6,22,4,77,99.8175
6,22,5,75.9,99.8875
6,22,6,75.9,99.22
6,22,7,77,100.4625
6,22,8,79,134.2825
6,22,9,80.1,135.065
6,22,10,82.9,138.4825
6,22,11,84,140.6525
6,22,12,86,140.9375
6,22,13,87.1,136.205
6,22,14,87.1,136.9
6,22,15,88,139.25
6,22,16,88,149.025
6,22,17,87.1,148.39
6,22,18,87.1,147.7175
6,22,19,87.1,145.7275
6,22,20,84,121.71
6,22,21,84,112.2275
6,22,22,82,111.5625
6,22,23,81,110.6775
6,22,24,80.1,110.52
6,23,1,79,109.88
6,23,2,79,110.3425
6,23,3,79,110.0425
6,23,4,78.1,108.5125
6,23,5,78.1,107.72
6,23,6,77,108.1425
6,23,7,73.83,108.25
6,23,8,73.9,107.705
6,23,9,74.27,131.06
6,23,10,77,146.66
6,23,11,82,147.7525
6,23,12,85,148.5475
6,23,13,87.03,150.765
6,23,14,86,151.42
6,23,15,87.1,150.93
6,23,16,84,150.2325
6,23,17,83.45,149.0025
6,23,18,86,147.4025
6,23,19,87.1,113.79
6,23,20,86,115.51
6,23,21,84.9,114.075
6,23,22,84,113.1425
6,23,23,84,112.555
6,23,24,84,111.72
6,24,1,84,111.7725
6,24,2,82.9,111.8375
6,24,3,79,111.05
6,24,4,80.1,110.5375
6,24,5,79,110.155
6,24,6,74.63,107.3625
6,24,7,73.9,105.745
6,24,8,75.9,103.525
6,24,9,80.1,103.7025
6,24,10,80.1,106.2275
6,24,11,82,104.8375
6,24,12,84.9,105.61
6,24,13,86,103.0625
6,24,14,87.1,103.62
6,24,15,89.1,102.805
6,24,16,87,102.2025
6,24,17,88,103.15
6,24,18,86,102.765
6,24,19,86,102.82
6,24,20,84,101.73
6,24,21,82,101.6725
6,24,22,81,101.0725
6,24,23,80.1,100.33
6,24,24,77,100.3575
6,25,1,73.9,99.4575
6,25,2,79,99.73
6,25,3,77,98.795
6,25,4,73,98.135
6,25,5,73,97.8875
6,25,6,72,98.2125
6,25,7,75,97.3075
6,25,8,77,98.2575
6,25,9,78.1,97.6675
6,25,10,79,98.895
6,25,11,82,99.53
6,25,12,82.9,99.8825
6,25,13,84.9,99.7325
6,25,14,84,100.1875
6,25,15,87.1,100.125
6,25,16,87.1,99.9225
6,25,17,87.1,98.735
6,25,18,84.9,98.6875
6,25,19,84,98.015
6,25,20,82,97.5525
6,25,21,79,97.825
6,25,22,78.1,96.5975
6,25,23,75.9,95.535
6,25,24,75.9,94.5875
6,26,1,75,94.7275
6,26,2,72,94.84
6,26,3,73,94.025
6,26,4,72,93.495
6,26,5,70,92.95
6,26,6,69.1,93.2975
6,26,7,69.1,94.07
6,26,8,73,95.96
6,26,9,77,100.8125
6,26,10,78.1,131.5675
6,26,11,79,130.2875
6,26,12,80.1,131.215
6,26,13,81,135.57
6,26,14,81,135.9725
6,26,15,82,134.2625
6,26,16,84,135.885
6,26,17,82.9,115.0375
6,26,18,82.9,106.8375
6,26,19,80.1,106.105
6,26,20,79,103.03
6,26,21,78.1,101.895
6,26,22,75.9,101.0875
6,26,23,75,99.2775
6,26,24,75,99.7625
6,27,1,75,99.205
6,27,2,72,98.2925
6,27,3,71.1,95.7
6,27,4,70,97.5075
6,27,5,68,95.6325
6,27,6,70,95.5125
6,27,7,69.1,97.3125
6,27,8,72,98.5
6,27,9,75,116.94
6,27,10,75.9,133.785
6,27,11,78.1,135.765
6,27,12,79,136.9
6,27,13,80.1,138.215
6,27,14,78.1,138.905
6,27,15,81,138.345
6,27,16,73.9,137.48
6,27,17,78.1,136.2725
6,27,18,79,133.75
6,27,19,80.1,131.065
6,27,20,77,128.51
6,27,21,75,128.4075
6,27,22,73,125.1725
6,27,23,71.1,122.1425
6,27,24,69.1,123.51
6,28,1,66.9,121.83
6,28,2,66.9,121.8125
6,28,3,64.9,119.505
6,28,4,66,119.51
6,28,5,63,117.355
6,28,6,62.1,117.0125
6,28,7,63,117.4725
6,28,8,68,121.1075
6,28,9,70,123.5825
6,28,10,73,127.5925
6,28,11,75.9,129.4325
6,28,12,77,130.7875
6,28,13,79,131.47
6,28,14,80.1,92.275
6,28,15,81,96.065
6,28,16,82,99.5525
6,28,17,82,100.525
6,28,18,81,99.0975
6,28,19,79,96.27
6,28,20,77,94.7475
6,28,21,75.9,94.8525
6,28,22,73.9,94.62
6,28,23,73,94.625
6,28,24,71.1,95.1925
6,29,1,70,94.35
6,29,2,69.1,93.9175
6,29,3,69.1,91.785
6,29,4,68,90.5125
6,29,5,66.9,92.23
6,29,6,66,91.58
6,29,7,68,92.725
6,29,8,70,94.49
6,29,9,73.9,95.825
6,29,10,78.1,140.8575
6,29,11,80.1,134.2225
6,29,12,82.9,133.9275
6,29,13,84.9,136.3125
6,29,14,87.1,139.3425
6,29,15,88,141.2275
6,29,16,89.1,141.1175
6,29,17,90,140.205
6,29,18,88,116.545
6,29,19,86,105.3975
6,29,20,84.9,104.4025
6,29,21,82.9,103.7025
6,29,22,82,102.7175
6,29,23,81,101.2325
6,29,24,79,100.565
6,30,1,78.1,100.025
6,30,2,77,99.1875
6,30,3,75.9,98.27
6,30,4,75,97.75
6,30,5,73.9,97.2825
6,30,6,73,97.545
6,30,7,73,97.1725
6,30,8,75.9,100.2675
6,30,9,78.1,102.405
6,30,10,79,122.9275
6,30,11,82.9,140.925
6,30,12,87.1,129.4325
6,30,13,89.1,125.39
6,30,14,91.9,124.93
6,30,15,93.9,124.355
6,30,16,91,121.9975
6,30,17,90,127.2225
6,30,18,90,133.9225
6,30,19,89.1,130.77
6,30,20,84.9,128.425
6,30,21,84.9,127.2175
6,30,22,84,125.9675
6,30,23,82,124.7925
6,30,24,82,123.875
7,1,1,81,123.725
7,1,2,80.1,123.89
7,1,3,79,123.0675
7,1,4,77,122.6775
7,1,5,77.55,121.6775
7,1,6,77,121.685
7,1,7,77.28,121.67
7,1,8,78.1,123.2275
7,1,9,80.1,123.5325
7,1,10,82,125.095
7,1,11,82.9,125.415
7,1,12,85,124.88
7,1,13,87.1,127.015
7,1,14,89.1,127.39
7,1,15,91,111.345
7,1,16,89.3,106.7925
7,1,17,76.89,104.015
7,1,18,81,104.305
7,1,19,84,105.0775
7,1,20,84,106.0325
7,1,21,83.45,106.1375
7,1,22,81,106.16
7,1,23,79,106.8825
7,1,24,77,105.4725
7,2,1,77,104.075
7,2,2,77,103.39
7,2,3,77,103.2975
7,2,4,77,103.0075
7,2,5,75.9,103.185
7,2,6,75.9,101.2725
7,2,7,77,100.16
7,2,8,82,100.55
7,2,9,84,100.48
7,2,10,84.9,101.34
7,2,11,87.1,101.64
7,2,12,87.1,101.675
7,2,13,90,101.1975
7,2,14,91,101.2075
7,2,15,91.9,101.4075
7,2,16,91,102.045
7,2,17,91,101.675
7,2,18,90.95,101.8175
7,2,19,86,101.995
7,2,20,84,102.815
7,2,21,84,102.5175
7,2,22,82.9,103.3925
7,2,23,82,103.1825
7,2,24,80.1,103.5825
7,3,1,80.1,102.63
7,3,2,80.1,102.5625
7,3,3,79,102.46
7,3,4,77,101.715
7,3,5,78.1,101.255
7,3,6,75,100.795
7,3,7,78.1,100.7
7,3,8,81,101.7575
7,3,9,84,103.22
7,3,10,86,125.0475
7,3,11,88,142.9925
7,3,12,89.1,143.045
7,3,13,90,141.415
7,3,14,91,140.9775
7,3,15,90,121.38
7,3,16,90,110.115
7,3,17,91,109.4925
7,3,18,89.1,107.0275
7,3,19,89.1,103.4675
7,3,20,87.1,102.545
7,3,21,84.9,103.4825
7,3,22,82.9,101.925
7,3,23,82,100.575
7,3,24,80.1,101.35
7,4,1,79,101.0875
7,4,2,78.1,101.3375
7,4,3,78.1,101.4475
7,4,4,78.1,101.8025
7,4,5,75.9,100.4525
7,4,6,78.1,98.9075
7,4,7,78.1,98.54
7,4,8,79,100.605
7,4,9,82.9,102.15
7,4,10,84.9,102.155
7,4,11,87.1,101.7
7,4,12,90,102.5275
7,4,13,89.1,103.2525
7,4,14,90,103.8775
7,4,15,89.55,104.035
7,4,16,90,103.8525
7,4,17,87.1,103.6425
7,4,18,82.5,102.875
7,4,19,86,102.905
7,4,20,82.9,102.375
7,4,21,79,102.9525
7,4,22,78.1,102.8075
7,4,23,79,102.73
7,4,24,79,102.385
7,5,1,78.1,102.545
7,5,2,77,102.01
7,5,3,77,102.7975
